time	V(N016,V_S_low2)	V(N018,V_S_low3)	V(N022,low)	V(V_G_low1,V_S_low1)	V(V_G_low2,V_S_low2)	V(V_G_low3,V_S_low3)	V(phase,V_S_low1)	I(L2)	I(L_cm1[L])	I(L_cm2[L])	I(L_cm3[L])	I(L_ph)	I(R_g1)	I(R_g2)	I(R_g3)
9.991197326556563e-07	4.812655e+01	4.812652e+01	0.000000e+00	1.736563e-04	1.757813e-04	1.768489e-04	4.812657e+01	3.570454e-04	8.214920e-05	8.200023e-05	8.193325e-05	2.490779e-03	-3.411601e-05	-3.415920e-05	-3.417156e-05
1.009119732655651e-06	4.812688e+01	4.812685e+01	0.000000e+00	1.725351e-04	1.749102e-04	1.760642e-04	4.812689e+01	3.529789e-04	8.094354e-05	8.097610e-05	8.098823e-05	2.453706e-03	-3.389354e-05	-3.388432e-05	-3.388667e-05
1.019119732655646e-06	4.812719e+01	4.812717e+01	0.000000e+00	1.714975e-04	1.737769e-04	1.749303e-04	4.812721e+01	3.494112e-04	7.997565e-05	8.002020e-05	7.998759e-05	2.416544e-03	-3.368822e-05	-3.367602e-05	-3.365950e-05
1.029119732655641e-06	4.812751e+01	4.812748e+01	0.000000e+00	1.704094e-04	1.727529e-04	1.739036e-04	4.812753e+01	3.457057e-04	7.898702e-05	7.902785e-05	7.901212e-05	2.379297e-03	-3.347762e-05	-3.345225e-05	-3.344005e-05
1.039119732655636e-06	4.812782e+01	4.812779e+01	0.000000e+00	1.693400e-04	1.716449e-04	1.727974e-04	4.812784e+01	3.422620e-04	7.808720e-05	7.807145e-05	7.803190e-05	2.341964e-03	-3.326904e-05	-3.325596e-05	-3.324359e-05
1.049119732655630e-06	4.812813e+01	4.812810e+01	0.000000e+00	1.682457e-04	1.705667e-04	1.716913e-04	4.812814e+01	3.386594e-04	7.707567e-05	7.705374e-05	7.710192e-05	2.304548e-03	-3.305413e-05	-3.304711e-05	-3.305689e-05
1.059119732655625e-06	4.812842e+01	4.812839e+01	0.000000e+00	1.671586e-04	1.695646e-04	1.707836e-04	4.812844e+01	3.347533e-04	7.603586e-05	7.607174e-05	7.607508e-05	2.267050e-03	-3.283981e-05	-3.280853e-05	-3.277943e-05
1.069119732655620e-06	4.812872e+01	4.812869e+01	0.000000e+00	1.660918e-04	1.683660e-04	1.695013e-04	4.812873e+01	3.314879e-04	7.516387e-05	7.512429e-05	7.509966e-05	2.229472e-03	-3.263211e-05	-3.263659e-05	-3.263201e-05
1.079119732655615e-06	4.812901e+01	4.812898e+01	0.000000e+00	1.649832e-04	1.673609e-04	1.685448e-04	4.812902e+01	3.277459e-04	7.412992e-05	7.413919e-05	7.411616e-05	2.191814e-03	-3.241491e-05	-3.240580e-05	-3.239714e-05
1.089119732655610e-06	4.812929e+01	4.812926e+01	0.000000e+00	1.639049e-04	1.662267e-04	1.673837e-04	4.812931e+01	3.242294e-04	7.316486e-05	7.316085e-05	7.313740e-05	2.154079e-03	-3.220271e-05	-3.220196e-05	-3.219993e-05
1.099119732655605e-06	4.812957e+01	4.812954e+01	0.000000e+00	1.628174e-04	1.651228e-04	1.662722e-04	4.812958e+01	3.208096e-04	7.222390e-05	7.220447e-05	7.216461e-05	2.116268e-03	-3.199028e-05	-3.200030e-05	-3.200167e-05
1.109119732655599e-06	4.812984e+01	4.812981e+01	0.000000e+00	1.617424e-04	1.639844e-04	1.651007e-04	4.812985e+01	3.176460e-04	7.135914e-05	7.126382e-05	7.121372e-05	2.078383e-03	-3.178023e-05	-3.180687e-05	-3.181924e-05
1.119119732655594e-06	4.813011e+01	4.813008e+01	0.000000e+00	1.605993e-04	1.630940e-04	1.643084e-04	4.813012e+01	3.131636e-04	7.008680e-05	7.018061e-05	7.020990e-05	2.040425e-03	-3.155342e-05	-3.150641e-05	-3.148965e-05
1.129119732655589e-06	4.813037e+01	4.813034e+01	0.000000e+00	1.595397e-04	1.619093e-04	1.630966e-04	4.813039e+01	3.094783e-04	6.915074e-05	6.915841e-05	6.920047e-05	2.002395e-03	-3.134564e-05	-3.130582e-05	-3.128737e-05
1.139119732655584e-06	4.813062e+01	4.813060e+01	0.000000e+00	1.584242e-04	1.607857e-04	1.619722e-04	4.813064e+01	3.059450e-04	6.820079e-05	6.820773e-05	6.820293e-05	1.964295e-03	-3.113053e-05	-3.112297e-05	-3.110878e-05
1.149119732655579e-06	4.813087e+01	4.813084e+01	0.000000e+00	1.573068e-04	1.597779e-04	1.610169e-04	4.813089e+01	3.020020e-04	6.716231e-05	6.720365e-05	6.717126e-05	1.926127e-03	-3.091071e-05	-3.087785e-05	-3.085051e-05
1.159119732655573e-06	4.813112e+01	4.813109e+01	0.000000e+00	1.562422e-04	1.584540e-04	1.595653e-04	4.813114e+01	2.991924e-04	6.640255e-05	6.627859e-05	6.622449e-05	1.887892e-03	-3.070305e-05	-3.074407e-05	-3.076281e-05
1.169119732655568e-06	4.813136e+01	4.813133e+01	0.000000e+00	1.550765e-04	1.575577e-04	1.587660e-04	4.813137e+01	2.949525e-04	6.515165e-05	6.521967e-05	6.524898e-05	1.849592e-03	-3.047253e-05	-3.046189e-05	-3.046568e-05
1.179119732655563e-06	4.813159e+01	4.813156e+01	0.000000e+00	1.540032e-04	1.564148e-04	1.576347e-04	4.813161e+01	2.911713e-04	6.417319e-05	6.420544e-05	6.421295e-05	1.811228e-03	-3.026048e-05	-3.023331e-05	-3.021455e-05
1.189119732655558e-06	4.813182e+01	4.813179e+01	0.000000e+00	1.528877e-04	1.552819e-04	1.564838e-04	4.813184e+01	2.875920e-04	6.323974e-05	6.323242e-05	6.319379e-05	1.772801e-03	-3.004514e-05	-3.003338e-05	-3.001797e-05
1.199119732655553e-06	4.813204e+01	4.813201e+01	0.000000e+00	1.517658e-04	1.541505e-04	1.553261e-04	4.813206e+01	2.840021e-04	6.224030e-05	6.222675e-05	6.222323e-05	1.734314e-03	-2.982522e-05	-2.982831e-05	-2.983441e-05
1.209119732655548e-06	4.813226e+01	4.813223e+01	0.000000e+00	1.506444e-04	1.530763e-04	1.542920e-04	4.813228e+01	2.801857e-04	6.118301e-05	6.122024e-05	6.121648e-05	1.695768e-03	-2.960404e-05	-2.959746e-05	-2.959095e-05
1.219119732655542e-06	4.813247e+01	4.813244e+01	0.000000e+00	1.495477e-04	1.519435e-04	1.531469e-04	4.813249e+01	2.766521e-04	6.028161e-05	6.022261e-05	6.020308e-05	1.657164e-03	-2.938985e-05	-2.938106e-05	-2.937327e-05
1.229119732655537e-06	4.813268e+01	4.813265e+01	0.000000e+00	1.484163e-04	1.507875e-04	1.519605e-04	4.813270e+01	2.730599e-04	5.926352e-05	5.921546e-05	5.922974e-05	1.618504e-03	-2.916848e-05	-2.917811e-05	-2.918791e-05
1.239119732655532e-06	4.813288e+01	4.813285e+01	0.000000e+00	1.473003e-04	1.497413e-04	1.509862e-04	4.813290e+01	2.692248e-04	5.823093e-05	5.824266e-05	5.817870e-05	1.579789e-03	-2.894836e-05	-2.893779e-05	-2.891491e-05
1.249119732655527e-06	4.813307e+01	4.813304e+01	0.000000e+00	1.461782e-04	1.485803e-04	1.497516e-04	4.813309e+01	2.654990e-04	5.720062e-05	5.719117e-05	5.720386e-05	1.541021e-03	-2.872859e-05	-2.871948e-05	-2.872769e-05
1.259119732655522e-06	4.813326e+01	4.813323e+01	0.000000e+00	1.450624e-04	1.474417e-04	1.486503e-04	4.813328e+01	2.619505e-04	5.623336e-05	5.622813e-05	5.619133e-05	1.502202e-03	-2.851059e-05	-2.851708e-05	-2.851138e-05
1.269119732655517e-06	4.813345e+01	4.813342e+01	0.000000e+00	1.439252e-04	1.463427e-04	1.475328e-04	4.813346e+01	2.581889e-04	5.517864e-05	5.521779e-05	5.519548e-05	1.463332e-03	-2.828766e-05	-2.828760e-05	-2.828774e-05
1.279119732655511e-06	4.813363e+01	4.813359e+01	0.000000e+00	1.428079e-04	1.452874e-04	1.465299e-04	4.813364e+01	2.542991e-04	5.419404e-05	5.417575e-05	5.416037e-05	1.424415e-03	-2.806844e-05	-2.803429e-05	-2.801587e-05
1.289119732655506e-06	4.813380e+01	4.813377e+01	0.000000e+00	1.416853e-04	1.439671e-04	1.450920e-04	4.813382e+01	2.510967e-04	5.324969e-05	5.320573e-05	5.321185e-05	1.385450e-03	-2.784942e-05	-2.788648e-05	-2.790964e-05
1.299119732655501e-06	4.813397e+01	4.813394e+01	0.000000e+00	1.405324e-04	1.430695e-04	1.443315e-04	4.813398e+01	2.468737e-04	5.210534e-05	5.214903e-05	5.218764e-05	1.346440e-03	-2.762187e-05	-2.759274e-05	-2.757872e-05
1.309119732655496e-06	4.813413e+01	4.813410e+01	0.000000e+00	1.394343e-04	1.417949e-04	1.429928e-04	4.813415e+01	2.434431e-04	5.121755e-05	5.116295e-05	5.116485e-05	1.307386e-03	-2.740732e-05	-2.740423e-05	-2.739603e-05
1.319119732655491e-06	4.813429e+01	4.813425e+01	0.000000e+00	1.382792e-04	1.407374e-04	1.419783e-04	4.813430e+01	2.395912e-04	5.015684e-05	5.018273e-05	5.012464e-05	1.268290e-03	-2.718162e-05	-2.717381e-05	-2.715476e-05
1.329119732655485e-06	4.813444e+01	4.813441e+01	0.000000e+00	1.371468e-04	1.395835e-04	1.407864e-04	4.813445e+01	2.357956e-04	4.909328e-05	4.915346e-05	4.912255e-05	1.229153e-03	-2.695823e-05	-2.695226e-05	-2.695149e-05
1.339119732655480e-06	4.813458e+01	4.813455e+01	0.000000e+00	1.360080e-04	1.385018e-04	1.397309e-04	4.813460e+01	2.318602e-04	4.804551e-05	4.808075e-05	4.812290e-05	1.189977e-03	-2.673527e-05	-2.670995e-05	-2.670982e-05
1.349119732655475e-06	4.813472e+01	4.813469e+01	0.000000e+00	1.348824e-04	1.373520e-04	1.386020e-04	4.813474e+01	2.281629e-04	4.712311e-05	4.706360e-05	4.708275e-05	1.150764e-03	-2.651613e-05	-2.649332e-05	-2.647846e-05
1.359119732655470e-06	4.813486e+01	4.813482e+01	0.000000e+00	1.337205e-04	1.362189e-04	1.374641e-04	4.813487e+01	2.242182e-04	4.603323e-05	4.602875e-05	4.605583e-05	1.111514e-03	-2.628800e-05	-2.627262e-05	-2.626288e-05
1.369119732655465e-06	4.813498e+01	4.813495e+01	0.000000e+00	1.326058e-04	1.350202e-04	1.362629e-04	4.813500e+01	2.207586e-04	4.511350e-05	4.508005e-05	4.501038e-05	1.072230e-03	-2.606912e-05	-2.608118e-05	-2.606823e-05
1.379119732655460e-06	4.813511e+01	4.813507e+01	0.000000e+00	1.314594e-04	1.338457e-04	1.350253e-04	4.813512e+01	2.172935e-04	4.412205e-05	4.408202e-05	4.403570e-05	1.032913e-03	-2.584509e-05	-2.587538e-05	-2.589446e-05
1.389119732655454e-06	4.813522e+01	4.813519e+01	0.000000e+00	1.303171e-04	1.327402e-04	1.339452e-04	4.813524e+01	2.135638e-04	4.306141e-05	4.305423e-05	4.304885e-05	9.935651e-04	-2.561975e-05	-2.563514e-05	-2.565055e-05
1.399119732655449e-06	4.813534e+01	4.813530e+01	0.000000e+00	1.291859e-04	1.315987e-04	1.328100e-04	4.813535e+01	2.098815e-04	4.205446e-05	4.205241e-05	4.202986e-05	9.541871e-04	-2.539788e-05	-2.540383e-05	-2.540438e-05
1.409119732655444e-06	4.813544e+01	4.813541e+01	0.000000e+00	1.280352e-04	1.305113e-04	1.317439e-04	4.813546e+01	2.059389e-04	4.098861e-05	4.102302e-05	4.099638e-05	9.147808e-04	-2.517259e-05	-2.515531e-05	-2.514350e-05
1.419119732655439e-06	4.813554e+01	4.813551e+01	0.000000e+00	1.268975e-04	1.293308e-04	1.305392e-04	4.813556e+01	2.022219e-04	3.997901e-05	4.000188e-05	3.998605e-05	8.753479e-04	-2.494976e-05	-2.494204e-05	-2.493840e-05
1.429119732655434e-06	4.813563e+01	4.813560e+01	0.000000e+00	1.257548e-04	1.282566e-04	1.295011e-04	4.813565e+01	1.983431e-04	3.899159e-05	3.894345e-05	3.896501e-05	8.358899e-04	-2.472642e-05	-2.469615e-05	-2.468609e-05
1.439119732655429e-06	4.813573e+01	4.813569e+01	0.000000e+00	1.245893e-04	1.270597e-04	1.282781e-04	4.813574e+01	1.944072e-04	3.787027e-05	3.788154e-05	3.796960e-05	7.964083e-04	-2.449721e-05	-2.448594e-05	-2.448988e-05
1.449119732655423e-06	4.813581e+01	4.813578e+01	0.000000e+00	1.234640e-04	1.259340e-04	1.272166e-04	4.813583e+01	1.907425e-04	3.692978e-05	3.692977e-05	3.689295e-05	7.569048e-04	-2.427683e-05	-2.427025e-05	-2.424212e-05
1.459119732655418e-06	4.813588e+01	4.813585e+01	0.000000e+00	1.223013e-04	1.247395e-04	1.259521e-04	4.813590e+01	1.870933e-04	3.590139e-05	3.593418e-05	3.587927e-05	7.173808e-04	-2.404994e-05	-2.406224e-05	-2.406191e-05
1.469119732655413e-06	4.813596e+01	4.813592e+01	0.000000e+00	1.211692e-04	1.235810e-04	1.247847e-04	4.813597e+01	1.836134e-04	3.495679e-05	3.491539e-05	3.489831e-05	6.778380e-04	-2.382752e-05	-2.384440e-05	-2.386065e-05
1.479119732655408e-06	4.813602e+01	4.813599e+01	0.000000e+00	1.199983e-04	1.224886e-04	1.237233e-04	4.813604e+01	1.796208e-04	3.382577e-05	3.386726e-05	3.388725e-05	6.382779e-04	-2.359706e-05	-2.359452e-05	-2.359878e-05
1.489119732655403e-06	4.813608e+01	4.813605e+01	0.000000e+00	1.188646e-04	1.213663e-04	1.226174e-04	4.813610e+01	1.757179e-04	3.281849e-05	3.280336e-05	3.285770e-05	5.987020e-04	-2.337434e-05	-2.334858e-05	-2.334231e-05
1.499119732655397e-06	4.813614e+01	4.813611e+01	0.000000e+00	1.177082e-04	1.202383e-04	1.215445e-04	4.813616e+01	1.717678e-04	3.180369e-05	3.182828e-05	3.175103e-05	5.591120e-04	-2.314898e-05	-2.312150e-05	-2.308069e-05
1.509119732655392e-06	4.813619e+01	4.813616e+01	0.000000e+00	1.165609e-04	1.190184e-04	1.202253e-04	4.813621e+01	1.681372e-04	3.081799e-05	3.078788e-05	3.075574e-05	5.195094e-04	-2.292424e-05	-2.292238e-05	-2.292851e-05
1.519119732655387e-06	4.813623e+01	4.813620e+01	0.000000e+00	1.154184e-04	1.178231e-04	1.190298e-04	4.813625e+01	1.647048e-04	2.986313e-05	2.978988e-05	2.977616e-05	4.798959e-04	-2.270033e-05	-2.272739e-05	-2.274622e-05
1.529119732655382e-06	4.813627e+01	4.813624e+01	0.000000e+00	1.142650e-04	1.166981e-04	1.179123e-04	4.813629e+01	1.610281e-04	2.883152e-05	2.877979e-05	2.877536e-05	4.402729e-04	-2.247353e-05	-2.249344e-05	-2.250553e-05
1.539119732655377e-06	4.813630e+01	4.813627e+01	0.000000e+00	1.131173e-04	1.155153e-04	1.167114e-04	4.813632e+01	1.573707e-04	2.777675e-05	2.777194e-05	2.778121e-05	4.006420e-04	-2.224757e-05	-2.227031e-05	-2.228370e-05
1.549119732655372e-06	4.813633e+01	4.813630e+01	0.000000e+00	1.119740e-04	1.143976e-04	1.156179e-04	4.813635e+01	1.536675e-04	2.676440e-05	2.676672e-05	2.676972e-05	3.610047e-04	-2.202370e-05	-2.203020e-05	-2.203151e-05
1.559119732655366e-06	4.813635e+01	4.813632e+01	0.000000e+00	1.108275e-04	1.132079e-04	1.144104e-04	4.813637e+01	1.501227e-04	2.577598e-05	2.580095e-05	2.575615e-05	3.213625e-04	-2.179973e-05	-2.181709e-05	-2.181624e-05
1.569119732655361e-06	4.813637e+01	4.813634e+01	0.000000e+00	1.096564e-04	1.121630e-04	1.133972e-04	4.813639e+01	1.460181e-04	2.463334e-05	2.474339e-05	2.474355e-05	2.817171e-04	-2.156909e-05	-2.154920e-05	-2.154336e-05
1.579119732655356e-06	4.813638e+01	4.813634e+01	0.000000e+00	1.085184e-04	1.110304e-04	1.122842e-04	4.813640e+01	1.420729e-04	2.363503e-05	2.367472e-05	2.371257e-05	2.420700e-04	-2.134613e-05	-2.130594e-05	-2.129175e-05
1.580369732655349e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.083852e-04	1.109387e-04	1.122158e-04	4.813640e+01	1.415879e-04	2.353802e-05	2.353812e-05	2.358200e-05	2.371140e-04	-2.131967e-05	-2.126794e-05	-2.124928e-05
1.582869732655361e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.080844e-04	1.105056e-04	1.117139e-04	4.813640e+01	1.406917e-04	2.332054e-05	2.327215e-05	2.332094e-05	2.272020e-04	-2.126443e-05	-2.123068e-05	-2.122024e-05
1.587869732655358e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.075119e-04	1.100233e-04	1.112823e-04	4.813640e+01	1.388519e-04	2.285973e-05	2.276106e-05	2.281860e-05	2.073782e-04	-2.115145e-05	-2.112832e-05	-2.112021e-05
1.588643678663659e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.073793e-04	1.101447e-04	1.114977e-04	4.813640e+01	1.383200e-04	2.270156e-05	2.268091e-05	2.274654e-05	2.043097e-04	-2.112655e-05	-2.108478e-05	-2.106508e-05
1.590191570680262e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.070812e-04	1.098994e-04	1.113184e-04	4.813640e+01	1.371770e-04	2.233404e-05	2.248021e-05	2.254581e-05	1.981727e-04	-2.108092e-05	-2.100499e-05	-2.095489e-05
1.590578543684412e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.070403e-04	1.095170e-04	1.107178e-04	4.813640e+01	1.370588e-04	2.229498e-05	2.240827e-05	2.246669e-05	1.966385e-04	-2.107772e-05	-2.100374e-05	-2.095969e-05
1.591352489692713e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.074082e-04	1.091856e-04	1.104288e-04	4.813640e+01	1.371489e-04	2.235006e-05	2.235831e-05	2.239570e-05	1.935700e-04	-2.106971e-05	-2.105004e-05	-2.101612e-05
1.591376675505463e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.074279e-04	1.091957e-04	1.104488e-04	4.813640e+01	1.371590e-04	2.235463e-05	2.235948e-05	2.239590e-05	1.934742e-04	-2.106940e-05	-2.105257e-05	-2.101888e-05
1.591425047130988e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.074666e-04	1.093037e-04	1.105533e-04	4.813640e+01	1.371801e-04	2.236421e-05	2.236582e-05	2.239922e-05	1.932824e-04	-2.106872e-05	-2.105762e-05	-2.102431e-05
1.591521790382012e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.076683e-04	1.100877e-04	1.110167e-04	4.813640e+01	1.372214e-04	2.238871e-05	2.240149e-05	2.241767e-05	1.928988e-04	-2.106666e-05	-2.106537e-05	-2.103382e-05
1.591715276884088e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.077307e-04	1.104185e-04	1.110414e-04	4.813640e+01	1.372853e-04	2.242473e-05	2.244472e-05	2.243826e-05	1.921317e-04	-2.106013e-05	-2.107077e-05	-2.104888e-05
1.591757079662151e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.075856e-04	1.100423e-04	1.107200e-04	4.813640e+01	1.372946e-04	2.242698e-05	2.244144e-05	2.243326e-05	1.919660e-04	-2.105851e-05	-2.107051e-05	-2.105188e-05
1.591840685218277e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.071009e-04	1.091403e-04	1.097074e-04	4.813640e+01	1.373081e-04	2.242412e-05	2.242341e-05	2.240477e-05	1.916345e-04	-2.105633e-05	-2.107095e-05	-2.106017e-05
1.592007896330529e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.065356e-04	1.083085e-04	1.085796e-04	4.813640e+01	1.373119e-04	2.241818e-05	2.236808e-05	2.234355e-05	1.909716e-04	-2.105730e-05	-2.107539e-05	-2.108870e-05
1.592342318555034e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.070153e-04	1.095890e-04	1.109777e-04	4.813640e+01	1.372340e-04	2.240981e-05	2.229305e-05	2.238113e-05	1.896457e-04	-2.105526e-05	-2.106233e-05	-2.112328e-05
1.592425924111160e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.073396e-04	1.098172e-04	1.121441e-04	4.813640e+01	1.371911e-04	2.240498e-05	2.227338e-05	2.242729e-05	1.893142e-04	-2.105114e-05	-2.105413e-05	-2.111807e-05
1.592593135223413e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.074489e-04	1.092127e-04	1.126477e-04	4.813640e+01	1.370744e-04	2.237271e-05	2.222861e-05	2.247203e-05	1.886513e-04	-2.103916e-05	-2.104669e-05	-2.109111e-05
1.592634938001476e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.072341e-04	1.089377e-04	1.121411e-04	4.813640e+01	1.370359e-04	2.235500e-05	2.222046e-05	2.246146e-05	1.884855e-04	-2.103578e-05	-2.104806e-05	-2.108127e-05
1.592718543557602e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.063927e-04	1.087308e-04	1.104960e-04	4.813640e+01	1.369552e-04	2.230491e-05	2.221634e-05	2.240601e-05	1.881541e-04	-2.103102e-05	-2.105347e-05	-2.106313e-05
1.592885754669854e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.050951e-04	1.095232e-04	1.082052e-04	4.813640e+01	1.367893e-04	2.220155e-05	2.224335e-05	2.224236e-05	1.874912e-04	-2.103321e-05	-2.106148e-05	-2.103891e-05
1.592927557447917e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.051495e-04	1.099372e-04	1.082919e-04	4.813640e+01	1.367492e-04	2.218244e-05	2.225642e-05	2.220144e-05	1.873254e-04	-2.103621e-05	-2.106103e-05	-2.103547e-05
1.593011163004044e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.058268e-04	1.106640e-04	1.093246e-04	4.813640e+01	1.366718e-04	2.215865e-05	2.227985e-05	2.214208e-05	1.869940e-04	-2.104125e-05	-2.105494e-05	-2.102761e-05
1.593032064393061e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.061157e-04	1.107970e-04	1.097677e-04	4.813640e+01	1.366529e-04	2.215609e-05	2.228424e-05	2.213341e-05	1.869111e-04	-2.104201e-05	-2.105200e-05	-2.102512e-05
1.593073867171125e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.067049e-04	1.109365e-04	1.107153e-04	4.813640e+01	1.366159e-04	2.215276e-05	2.228898e-05	2.212261e-05	1.867454e-04	-2.104255e-05	-2.104497e-05	-2.101906e-05
1.593157472727251e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.077398e-04	1.105003e-04	1.126716e-04	4.813640e+01	1.365549e-04	2.215211e-05	2.227656e-05	2.213168e-05	1.864139e-04	-2.103868e-05	-2.102785e-05	-2.100118e-05
1.593324683839503e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.086362e-04	1.091212e-04	1.145330e-04	4.813640e+01	1.364493e-04	2.216717e-05	2.221275e-05	2.221261e-05	1.857509e-04	-2.102069e-05	-2.099580e-05	-2.095443e-05
1.593366486617566e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.085098e-04	1.089607e-04	1.142210e-04	4.813640e+01	1.364207e-04	2.217311e-05	2.219415e-05	2.223796e-05	1.855852e-04	-2.101512e-05	-2.098926e-05	-2.094227e-05
1.593450092173692e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.078723e-04	1.091547e-04	1.126963e-04	4.813640e+01	1.363580e-04	2.217877e-05	2.216574e-05	2.226796e-05	1.852537e-04	-2.100652e-05	-2.097747e-05	-2.092368e-05
1.593617303285945e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.060272e-04	1.099394e-04	1.091143e-04	4.813640e+01	1.362073e-04	2.214479e-05	2.212434e-05	2.224439e-05	1.845908e-04	-2.100201e-05	-2.095508e-05	-2.091601e-05
1.593659106064008e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.056168e-04	1.100285e-04	1.085253e-04	4.813640e+01	1.361632e-04	2.212456e-05	2.211500e-05	2.222183e-05	1.844251e-04	-2.100368e-05	-2.094977e-05	-2.092078e-05
1.593742711620134e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.052064e-04	1.098277e-04	1.082870e-04	4.813640e+01	1.360725e-04	2.207658e-05	2.209269e-05	2.217772e-05	1.840936e-04	-2.100746e-05	-2.094086e-05	-2.093163e-05
1.593909922732387e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.057999e-04	1.088330e-04	1.102418e-04	4.813640e+01	1.358937e-04	2.197849e-05	2.205348e-05	2.213200e-05	1.834307e-04	-2.100979e-05	-2.093780e-05	-2.094280e-05
1.593951725510450e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.061983e-04	1.086199e-04	1.110014e-04	4.813640e+01	1.358498e-04	2.195655e-05	2.204865e-05	2.213170e-05	1.832650e-04	-2.100842e-05	-2.094090e-05	-2.094174e-05
1.594035331066576e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.068290e-04	1.085702e-04	1.118963e-04	4.813640e+01	1.357698e-04	2.191704e-05	2.204724e-05	2.213401e-05	1.829335e-04	-2.100365e-05	-2.094851e-05	-2.093636e-05
1.594202542178828e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.068700e-04	1.093125e-04	1.116306e-04	4.813640e+01	1.356471e-04	2.184972e-05	2.205502e-05	2.214065e-05	1.822706e-04	-2.099339e-05	-2.095772e-05	-2.092172e-05
1.594536964403333e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.066611e-04	1.099648e-04	1.103398e-04	4.813640e+01	1.355447e-04	2.182941e-05	2.205209e-05	2.209729e-05	1.809447e-04	-2.098807e-05	-2.094680e-05	-2.089286e-05
1.595137050120101e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.072606e-04	1.089822e-04	1.098610e-04	4.813640e+01	1.356428e-04	2.198108e-05	2.199410e-05	2.197744e-05	1.785656e-04	-2.098506e-05	-2.093877e-05	-2.088883e-05
1.596291753196041e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.066464e-04	1.087260e-04	1.100194e-04	4.813640e+01	1.357371e-04	2.206538e-05	2.193095e-05	2.193920e-05	1.739876e-04	-2.096647e-05	-2.097621e-05	-2.096974e-05
1.597438959650006e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.062369e-04	1.089236e-04	1.102432e-04	4.813640e+01	1.353262e-04	2.193058e-05	2.183242e-05	2.182863e-05	1.694395e-04	-2.094098e-05	-2.096216e-05	-2.095630e-05
1.599733372557963e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.060706e-04	1.087366e-04	1.101097e-04	4.813640e+01	1.341042e-04	2.158350e-05	2.159424e-05	2.151660e-05	1.603432e-04	-2.088117e-05	-2.087324e-05	-2.083106e-05
1.604291515887486e-06	4.813638e+01	4.813635e+01	0.000000e+00	1.056347e-04	1.081077e-04	1.092953e-04	4.813640e+01	1.322986e-04	2.108005e-05	2.110760e-05	2.107686e-05	1.422729e-04	-2.077357e-05	-2.075630e-05	-2.075583e-05
1.605127854811491e-06	4.813638e+01	4.813634e+01	0.000000e+00	1.055930e-04	1.077309e-04	1.090422e-04	4.813639e+01	1.323490e-04	2.112466e-05	2.104718e-05	2.097969e-05	1.389574e-04	-2.076514e-05	-2.078156e-05	-2.076844e-05
